==3960== Profiling application: python maskrcnn_test.py
==3960== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
30.5834s     864ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [48333]
30.5834s  1.0880us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel0 [48344]
30.5834s     992ns              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel1 [48346]
30.5834s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_38_kernel0 [48351]
30.5834s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5834s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5834s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5835s  5.2480us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_1_kernel0 [48362]
30.5836s  1.0240us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_kernel0 [48369]
30.5836s  1.3760us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_less_kernel0 [48372]
30.5836s     768ns                    -               -         -         -         -        1B  1.2418MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5836s  1.1520us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_add_17_kernel0 [48379]
30.5836s  1.4080us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_7_kernel0 [48384]
30.5836s  1.1200us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_8_kernel0 [48389]
30.5836s     960ns              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_kernel0 [48394]
30.5836s  1.2800us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [48399]
30.5837s  2.4320us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [48404]
30.5837s  5.6640us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_9_kernel0 [48409]
30.5837s  5.0240us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_repeat_repeat_kernel0 [48414]
30.5837s  1.2480us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_10_kernel0 [48419]
30.5837s     992ns              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_1_kernel0 [48424]
30.5837s  1.3120us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [48429]
30.5837s  2.4320us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [48434]
30.5838s  1.1520us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_11_kernel0 [48439]
30.5838s  1.1200us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_12_kernel0 [48444]
30.5838s  1.1200us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [48449]
30.5838s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [48454]
30.5838s  1.2480us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_expand_dims_concatenate_kernel0 [48459]
30.5838s     832ns                    -               -         -         -         -  3.5156KB  4.0298GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5838s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.5838s  10.656us              (1 1 1)       (512 1 1)        28        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_image_resize_kernel0 [48468]
30.5839s  5.0240us              (1 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_13_kernel0 [48473]
30.5839s  1.6320us              (1 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_14_kernel0 [48478]
30.5839s     992ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_1_kernel0 [48483]
30.5839s  1.4080us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0 [48488]
30.5839s  1.2480us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_38_kernel0 [48493]
30.5839s  1.1840us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [48498]
30.5839s  2.5600us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_7_kernel0 [48503]
30.5840s  1.2160us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [48508]
30.5840s     960ns              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIilEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [48519]
30.5840s  1.1520us              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<long>, thrust::device_ptr<long>) [48534]
30.5840s  11.552us              (1 1 1)       (256 1 1)        99  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>*, cub::DeviceRadixSortPolicy<int, long, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>**, bool=0, int, int) [48553]
30.5840s     960ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [48566]
30.5840s     960ns              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(long*, thrust::cuda_cub::__transform::no_stencil_tag) [48581]
