==6532== Profiling application: python maskrcnn_test.py
==6532== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
31.6840s  10.528us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_9_kernel0 [23083]
31.6840s  9.1200us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_repeat_repeat_kernel0 [23088]
31.6840s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_10_kernel0 [23093]
31.6840s  1.0880us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_2_kernel0 [23098]
31.6840s  1.3440us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [23103]
31.6840s  2.4320us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [23108]
31.6840s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_11_kernel0 [23113]
31.6841s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_12_kernel0 [23118]
31.6841s  1.1200us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [23123]
31.6841s  2.3360us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [23128]
31.6841s  1.4080us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_expand_dims_concatenate_kernel0 [23133]
31.6841s     800ns                    -               -         -         -         -  3.5156KB  4.1910GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6841s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6841s  21.472us              (2 1 1)       (512 1 1)        28        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_image_resize_kernel0 [23142]
31.6842s  10.720us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_13_kernel0 [23147]
31.6842s  2.5280us              (2 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_14_kernel0 [23152]
31.6842s  1.0880us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [23157]
31.6842s  1.5680us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0 [23162]
31.6842s  1.4080us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [23167]
31.6842s  1.3440us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [23172]
31.6842s  2.5920us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [23177]
31.6843s  1.2800us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [23182]
31.6843s  1.2480us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [23187]
31.6843s  1.2800us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [23189]
31.6843s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6843s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6843s     896ns                    -               -         -         -         -        8B  8.5149MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6843s  3.2640us              (2 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [23200]
31.6843s  1.0880us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [23205]
31.6844s  2.4320us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [23210]
31.6844s     928ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [23215]
31.6844s  1.6000us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_1_kernel0 [23220]
31.6844s  1.1200us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [23225]
31.6844s  1.1520us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [23230]
31.6844s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [23235]
31.6844s  1.1840us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [23240]
31.6844s     992ns              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [23245]
31.6844s  1.0560us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [23247]
31.6845s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6845s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6845s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6845s  1.5680us              (2 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [23258]
