scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_shape_of_10_kernel0
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_topk_2_kernel0
                    0.00%  1.3440us         1  1.3440us  1.3440us  1.3440us  fused_take_multiply_add_1_kernel0
                    0.00%  1.3120us         1  1.3120us  1.3120us  1.3120us  fused_take_multiply_add_kernel0
                    0.00%  1.3120us         1  1.3120us  1.3120us  1.3120us  fused_argwhere_kernel2
                    0.00%  1.3120us         1  1.3120us  1.3120us  1.3120us  fused_topk_4_kernel0
                    0.00%  1.2480us         1  1.2480us  1.2480us  1.2480us  fused_shape_of_6_kernel0
                    0.00%  1.1840us         1  1.1840us  1.1840us  1.1840us  fused_arange_8_kernel0
                    0.00%  1.1840us         1  1.1840us  1.1840us  1.1840us  fused_topk_4_kernel1
                    0.00%  1.0880us         1  1.0880us  1.0880us  1.0880us  fused_shape_of_7_kernel0
                    0.00%  1.0560us         1  1.0560us  1.0560us  1.0560us  fused_shape_of_5_kernel0
                    0.00%     544ns         1     544ns     544ns     544ns  [CUDA memset]
      API calls:   87.08%  5.92355s         1  5.92355s  5.92355s  5.92355s  cuModuleLoadData
                    4.66%  316.91ms       746  424.81us     893ns  162.50ms  cudaFree
                    3.36%  228.43ms      5388  42.396us     243ns  177.89ms  cudaMalloc
                    2.80%  190.16ms      9274  20.504us     882ns  15.799ms  cudaStreamSynchronize
                    1.27%  86.567ms      2770  31.251us  3.8290us  8.6607ms  cudaMemcpy
                    0.36%  24.511ms      4904  4.9980us  3.2230us  311.14us  cuLaunchKernel
                    0.14%  9.8022ms     22294     439ns     301ns  307.79us  cudaSetDevice
                    0.10%  6.7064ms      1301  5.1540us  3.6000us  58.898us  cudaLaunchKernel
                    0.09%  5.8424ms         1  5.8424ms  5.8424ms  5.8424ms  cuModuleUnload
                    0.06%  3.8230ms      1008  3.7920us  1.0070us  136.88us  cudaDeviceSynchronize
                    0.04%  2.7721ms      7422     373ns     248ns  304.22us  cudaGetDevice
                    0.02%  1.3177ms     11198     117ns     102ns  4.5300us  cudaGetLastError
                    0.01%  473.87us         3  157.96us  134.06us  172.08us  cuDeviceTotalMem
                    0.01%  455.19us       297  1.5320us     131ns  152.09us  cuDeviceGetAttribute
                    0.01%  441.16us      1037     425ns     268ns  14.627us  cudaDeviceGetAttribute
                    0.01%  368.26us      2594     141ns     105ns  2.5180us  cudaPeekAtLastError
                    0.00%  151.55us       221     685ns     375ns  2.3280us  cuModuleGetFunction
                    0.00%  67.367us         3  22.455us  16.045us  30.443us  cuDeviceGetName
                    0.00%  23.370us        36     649ns     469ns  2.2580us  cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags
                    0.00%  10.319us        18     573ns     354ns  2.9550us  cudaEventDestroy
                    0.00%  9.5970us        18     533ns     398ns  1.9100us  cudaEventCreateWithFlags
                    0.00%  7.7130us         1  7.7130us  7.7130us  7.7130us  cudaFuncGetAttributes
                    0.00%  5.7630us         1  5.7630us  5.7630us  5.7630us  cudaMemsetAsync
                    0.00%  4.3690us         2  2.1840us  2.0340us  2.3350us  cuInit
                    0.00%  1.8250us         1  1.8250us  1.8250us  1.8250us  cudaEventQuery
                    0.00%  1.6220us         1  1.6220us  1.6220us  1.6220us  cudaEventRecord
                    0.00%  1.5530us         1  1.5530us  1.5530us  1.5530us  cuDeviceGetPCIBusId
                    0.00%  1.3410us         5     268ns     170ns     493ns  cuDeviceGetCount
                    0.00%  1.2310us         4     307ns     173ns     424ns  cuDeviceGet
                    0.00%     861ns         2     430ns     398ns     463ns  cuDriverGetVersion
                    0.00%     804ns         3     268ns     237ns     294ns  cuDeviceGetUuid
                    0.00%     245ns         1     245ns     245ns     245ns  cudaGetDeviceCount
